	contig_id	contig_name	contig_length	id	label	chromosome.Acidobacteria	chromosome.Actinobacteria	chromosome.Bacteroidetes	chromosome.Chlamydiae	chromosome.Chlorobi	chromosome.Chloroflexi	chromosome.Cyanobacteria	chromosome.DeinococcusThermus	chromosome.Firmicutes	chromosome.Fusobacteria	chromosome.Nitrospirae	chromosome.other	chromosome.Planctomycetes	chromosome.Proteobacteria	chromosome.Spirochaetes	chromosome.Tenericutes	chromosome.Thermotogae	chromosome.Verrucomicrobia	plasmid.Actinobacteria	plasmid.Bacteroidetes	plasmid.Chlamydiae	plasmid.Cyanobacteria	plasmid.DeinococcusThermus	plasmid.Firmicutes	plasmid.Fusobacteria	plasmid.other	plasmid.Proteobacteria	plasmid.Spirochaetes
518	518	contig_519	1379	13	chromosome.unclassified	0.0008855123887769878	0.0002463507989887148	0.008901194669306278	7.529891445301473e-05	0.000930588401388377	0.016452519223093987	0.00044205159065313637	0.03289371356368065	4.0833756997926685e-07	5.1144329518137965e-06	8.448617154499516e-05	0.008609890006482601	0.00015328779409173876	0.661709725856781	0.24146468937397003	8.818329320092744e-07	1.7916490833158605e-05	0.001609282218851149	5.121635695104487e-06	0.0034650126472115517	2.548903830756899e-05	0.0006546106305904686	0.0004650345363188535	3.7707332012359984e-07	1.1052266927435994e-05	0.0008177934214472771	0.020044056698679924	2.859149935829919e-05
519	519	contig_520	1372	13	chromosome.Proteobacteria	0.0031148449052125216	0.014370200224220753	3.8678062992403284e-05	0.00023739719472359866	0.0032473516184836626	0.004868516232818365	8.300537592731416e-05	4.5750679419143125e-05	0.0001039178969222121	6.005933755659498e-06	0.00042125897016376257	0.0012668621493503451	0.0006212805747054517	0.7299458384513855	0.0013604116393253207	2.9987047582835658e-06	6.839188426965848e-05	0.014166689477860928	6.8856247708026785e-06	4.278899359633215e-05	5.817850978928618e-05	0.00010919408668996766	6.3617694650019985e-06	6.655078323092312e-06	1.0763670616142917e-05	0.0018044643802568316	0.22392626106739044	5.902790871914476e-05
520	520	contig_521	1371	5	unclassified.unclassified	0.006596243474632502	0.00019210467871744186	7.264198211487383e-05	3.954072963097133e-05	0.013854455202817917	0.1561077982187271	4.0799201087793335e-05	7.155729690566659e-05	5.465513481794915e-07	2.242423079223954e-06	0.00014169611677061766	0.0026184339076280594	0.00015422122669406235	0.4188790023326874	0.020047280937433243	4.1050063259717717e-07	8.02583308541216e-05	0.006281138863414526	3.1743991712573916e-05	0.0001571241591591388	1.2585086551553104e-05	4.9600352213019505e-05	5.3378935263026506e-06	2.2380019970569265e-07	4.427123258210486e-06	0.000926908862311393	0.3736291229724884	2.540882178436732e-06
521	521	contig_522	1368	8	chromosome.unclassified	6.105904321884736e-05	7.680454291403294e-05	3.1703399145044386e-05	0.00016700853302609175	0.00021218950860202312	8.966936729848385e-05	3.198082049493678e-05	9.770165888767224e-06	0.29115578532218933	0.0003133302088826895	0.0003191921568941325	0.0036187944933772087	4.846482988796197e-05	0.44561514258384705	0.0014133993536233902	0.00019052247807849199	3.8168105675140396e-05	0.0005943377036601305	4.638920714228334e-08	7.84607618697919e-05	2.263864007545635e-05	3.6096964322496206e-05	7.10865833752905e-07	0.01066905353218317	0.00019436223374214023	0.0006393571384251118	0.2441057562828064	0.00026619830168783665
522	522	contig_523	1367	13	unclassified.Proteobacteria	1.2013847481284756e-05	8.912285920814611e-06	0.000577286584302783	0.00018811672634910792	0.0015225430252030492	0.00016366720956284553	1.3463854884321336e-05	3.187911033819546e-06	7.51013476474327e-06	9.756143299455289e-06	2.6391984647489153e-05	0.00025706292944960296	4.926710062136408e-06	0.6365299224853516	0.00022425752831622958	2.8579823265317827e-05	1.6175736163859256e-05	0.00015194797015283257	8.528149919584394e-08	0.0002901613770518452	3.143334834021516e-05	6.772523192921653e-05	5.704033014808374e-07	4.846434876526473e-06	1.0143104191229213e-05	0.00020117498934268951	0.35961905121803284	2.8991906219744124e-05
523	523	contig_524	1365	26	unclassified.unclassified	0.09826811403036118	4.223082214593887e-05	4.6939236199250445e-05	0.0012252057204023004	0.0017431235173717141	0.03314702585339546	0.0004962247330695391	0.00759005406871438	2.02349474420771e-05	7.692535291425884e-05	0.011821302585303783	0.029612883925437927	0.017095638439059258	0.09801328182220459	0.011868543922901154	7.642687705811113e-06	0.0005541839636862278	0.03951006010174751	1.8525455743656494e-05	0.0002508105244487524	0.00011999274283880368	0.00020887811842840165	0.001247384469024837	4.507063806613587e-07	0.0001841731573222205	0.14448748528957367	0.5018882155418396	0.00045448928722180426
524	524	contig_525	1365	26	plasmid.unclassified	1.3412048360805784e-07	1.3696251910388924e-09	2.482956062976882e-08	0.00018055237887892872	3.5722317193176423e-07	6.464886723733798e-07	0.012911264784634113	1.8347874330970626e-08	7.155014463933185e-05	8.79148785770667e-07	1.6046806194935925e-05	2.624960018238198e-07	0.00015307693684007972	6.5751169131544884e-06	4.118812739761779e-07	0.004858789499849081	7.39864117349498e-06	1.8545846387496567e-06	1.379270142543021e-09	4.139392331126146e-07	0.0022496774327009916	0.3125515580177307	4.238602002715197e-08	9.722279355628416e-05	3.502212393868831e-06	0.0026626174803823233	0.6641864776611328	3.869921783916652e-05
525	525	contig_526	1364	14	chromosome.unclassified	0.00235732295550406	6.593196303583682e-05	0.009713088162243366	0.005999809131026268	0.013331576250493526	0.006039530038833618	0.0005225208005867898	0.0075056292116642	0.00011365200771251693	0.0019012639531865716	0.006366373505443335	0.047316547483205795	0.0020250920206308365	0.25969311594963074	0.4946911036968231	0.00013536457845475525	0.007450306322425604	0.009530261158943176	0.00010765762272058055	0.012649532407522202	0.0018307850696146488	0.00029356442973949015	0.0016187872970476747	0.0004974801559001207	0.0030551247764378786	0.018454061821103096	0.07349161058664322	0.013242922723293304
526	526	contig_527	1364	23	plasmid.unclassified	7.596197247039527e-05	0.0023434883914887905	5.3888401453150436e-05	0.0012017510598525405	0.00019034621072933078	0.00023858225904405117	0.0002477976377122104	1.9782844901783392e-05	0.12640884518623352	0.0002683357161004096	0.0011364592937752604	0.0013086780672892928	0.0006595398881472647	0.00018066324992105365	0.0017269636737182736	0.00047401152551174164	0.0003527770459186286	0.0013254444347694516	1.7297366866841912e-05	0.0001738372229738161	0.0005090317572467029	0.000788091856520623	2.1745281628682278e-05	0.6234098076820374	0.00023066879657562822	0.028764614835381508	0.20689044892787933	0.00098118104506284
527	527	contig_528	1363	26	unclassified.unclassified	0.0004929922870360315	7.42478323445539e-06	0.25972840189933777	0.0014573113294318318	0.014101363718509674	0.001420066342689097	2.03852541744709e-05	0.00021599933097604662	0.0021256969776004553	0.002778627909719944	0.0041852970607578754	0.025100821629166603	0.0001628536992939189	0.10531113296747208	0.032091643661260605	3.930421735276468e-05	0.0021924793254584074	0.0037437190767377615	1.8007840481004678e-06	0.010525246150791645	0.00017269871023017913	9.42276674322784e-05	0.00011711753904819489	0.0011220850283280015	0.007322303950786591	0.010837800800800323	0.5145001411437988	0.00013106493861414492
528	528	contig_529	1361	2	chromosome.unclassified	0.0033904723823070526	0.0003689996956381947	0.4124220311641693	0.0014181717997416854	0.08255542814731598	0.02006964571774006	2.716583367146086e-05	0.0007794879493303597	0.00011013817857019603	0.0005436963983811438	0.003642899915575981	0.028253400698304176	0.00042843271512538195	0.21451352536678314	0.10975072532892227	1.063253148458898e-05	0.02383694052696228	0.005932696163654327	5.778561444458319e-06	0.02018851228058338	0.00021010635828133672	9.389928163727745e-05	7.144382107071579e-05	1.0799518349813297e-05	0.0007859920151531696	0.00519191799685359	0.06527359038591385	0.00011346191604388878
529	529	contig_530	1359	1	chromosome.unclassified	0.008414932526648045	0.10427992790937424	0.0017663807375356555	0.0022953536827117205	0.006324456539005041	0.0024584000930190086	7.996070053195581e-05	0.0003107820521108806	0.4283379018306732	0.0002867316943593323	0.015524808317422867	0.037343207746744156	0.004317756276577711	0.07186657190322876	0.017488962039351463	3.526608634274453e-05	0.0017077615484595299	0.022761883214116096	0.0011055554496124387	0.00042173758265562356	0.0004290650540497154	0.00011994931992376223	7.544770051026717e-05	0.006164432968944311	0.00046580866910517216	0.03922439366579056	0.22593481838703156	0.0004577810177579522
530	530	contig_531	1347	13	chromosome.Proteobacteria	5.736701132263988e-05	0.00023936321667861193	5.679578407580266e-06	3.922767518815817e-06	6.416559335775673e-05	0.00029462212114594877	2.6392657673568465e-05	0.00135526480153203	0.00013637005758937448	1.180142248813354e-06	2.4569248125771992e-05	0.0002332630247110501	1.046654779202072e-05	0.9218590259552002	0.0589725561439991	2.512732351078739e-07	1.166055540124944e-06	0.0001614321517990902	1.1670996400425793e-06	1.5606674423906952e-05	1.611980223970022e-06	1.0002942190112663e-06	2.358960045967251e-05	2.5798100978136063e-05	2.296363845744054e-06	0.00028199353255331516	0.016125483438372612	7.440240733558312e-05
531	531	contig_532	1346	19	unclassified.unclassified	0.008156150579452515	0.0056435526348650455	0.06307967752218246	0.0020564680453389883	0.0021885696332901716	0.006838907953351736	0.010360315442085266	0.01471306849271059	5.831582166138105e-05	0.0005719313048757613	0.0027207043021917343	0.06349238008260727	0.009835520759224892	0.006898561492562294	0.12120028585195541	3.539141107467003e-05	0.004793321248143911	0.01609094999730587	0.11436960101127625	0.46842658519744873	0.001051217783242464	0.001456715981476009	0.013381820172071457	0.001233362127095461	0.0006631838041357696	0.054885685443878174	0.0007708095945417881	0.005026937462389469
532	532	contig_533	1344	13	chromosome.unclassified	0.011759214103221893	0.1125451922416687	0.006997558753937483	0.0010741506703197956	0.01750175468623638	0.06832814961671829	0.0007907969411462545	0.013718008063733578	5.163652531336993e-06	3.451278098509647e-05	0.0015837838873267174	0.019366251304745674	0.004096632357686758	0.6241507530212402	0.07069655507802963	3.062433052036795e-06	0.0007960866205394268	0.015188348479568958	0.0024948562495410442	0.003428836353123188	0.00024103948089759797	0.0013025208609178662	0.005583471152931452	0.00032752903643995523	7.158168591558933e-05	0.004574261140078306	0.013163138180971146	0.00017680403834674507
533	533	contig_534	1340	13	chromosome.unclassified	0.00040685696876607835	0.29464417695999146	0.08176980167627335	0.00015234046441037208	0.005528058856725693	0.005163156893104315	4.807724690181203e-05	0.0034894319251179695	1.2662484323300305e-06	2.9591696147690527e-05	0.0001723050809232518	0.005562379956245422	6.502716860268265e-05	0.5454314351081848	0.03783366084098816	4.39338100477471e-06	0.0002148341154679656	0.0015906976768746972	9.736079846334178e-06	0.014435832388699055	5.756474638474174e-05	2.5100927814492024e-05	9.586188389221206e-05	0.00017256579303648323	3.412647492950782e-05	0.0004920336650684476	0.0013371134409680963	0.0012324879644438624
534	534	contig_535	1337	13	chromosome.unclassified	0.007455628830939531	0.012500743381679058	0.0010240304982289672	0.000517523440066725	0.005658695939928293	0.011197694577276707	0.000289265502942726	0.018670974299311638	0.0007056211470626295	7.101668597897515e-05	0.002233257284387946	0.04767218232154846	0.0016098354244604707	0.3571290075778961	0.22590403258800507	4.450170308700763e-06	0.0003969054378103465	0.014669050462543964	0.0012485722545534372	0.008807040750980377	0.00013716790999751538	8.75888581504114e-05	0.0008785968529991806	8.268314559245482e-05	0.0001908462290884927	0.010292951948940754	0.2700607180595398	0.0005039790412411094
535	535	contig_536	1336	14	chromosome.unclassified	0.0013251248747110367	0.0044115507043898106	0.3055671751499176	0.0005929022445343435	0.0011858978541567922	0.0040795691311359406	0.0012520868331193924	0.03034065105021	7.483628792215313e-07	0.00033027317840605974	0.0006740707322023809	0.02902061678469181	0.0015554949641227722	0.000285716843791306	0.4447984993457794	1.3135228073224425e-05	0.0019026879454031587	0.004559411201626062	0.0004378741141408682	0.04835047945380211	0.0005052245687693357	0.00014493439812213182	0.013484393246471882	0.0001278780837310478	0.0003905653429683298	0.018277166411280632	0.00028272252529859543	0.08610308915376663
536	536	contig_537	1331	26	unclassified.Proteobacteria	0.007702102418988943	0.00015101750614121556	5.279300603433512e-05	0.0010273453081026673	0.0027894589584320784	0.025564247742295265	0.0008036128128878772	0.010348500683903694	1.4766764024898293e-06	5.234008494880982e-05	0.0014640282606706023	0.00345789291895926	0.0036790932063013315	0.3725915849208832	0.06263235956430435	1.0132999705092516e-05	0.00043289599125273526	0.0043899621814489365	5.275251169223338e-06	0.0015024524182081223	0.00019947014516219497	0.0004999808734282851	0.004631407558917999	5.260535544948652e-06	0.00019422369950916618	0.012208669446408749	0.48352399468421936	7.843590719858184e-05
537	537	contig_538	1330	2	chromosome.unclassified	0.00034500821493566036	0.00015308192814700305	0.6443271636962891	5.810455695609562e-05	0.001563702360726893	0.0008113346411846578	9.2002728706575e-06	0.0002291853743372485	3.834805283986498e-06	1.8862718206946738e-05	0.00013348458742257208	0.0016415654681622982	1.9939836420235224e-05	0.30062776803970337	0.014413346536457539	1.0278509989802842e-06	7.202174310805276e-05	0.0006946127978153527	3.492799123705481e-06	0.03457885608077049	1.9173850887455046e-05	1.72326217580121e-05	1.042363146552816e-05	2.1792706320411526e-05	1.842277379182633e-05	9.670041617937386e-05	5.0228030886501074e-05	6.045166446710937e-05
538	538	contig_539	1325	26	plasmid.Proteobacteria	3.78911972802598e-05	8.058615094341803e-06	1.1916700714209583e-05	0.00029450192232616246	0.0002604895271360874	0.00014437042409554124	8.600169167038985e-06	2.7516251066117547e-05	6.20494902250357e-05	0.0024164128117263317	0.0078118727542459965	0.0013145975535735488	9.036860865307972e-05	0.0037858986761420965	0.0021493847016245127	1.1853869182232302e-05	0.0009951036190614104	0.0003966944059357047	7.762623681628611e-06	6.220861541805789e-05	0.000186728619155474	6.939324521226808e-05	3.790362097788602e-05	0.018595455214381218	0.02486719749867916	0.008878112770617008	0.9272966384887695	0.0001709874049993232
539	539	contig_540	1321	21	plasmid.unclassified	0.00013098960334900767	4.222143252263777e-05	8.636540587758645e-05	0.0014101150445640087	7.180365355452523e-05	0.0011995348613709211	0.008635354228317738	1.0962240594381e-05	1.5446497059201647e-07	6.392351497197524e-05	8.22760266601108e-05	0.00012213550508022308	0.0021374390926212072	0.005799954757094383	0.00017574919911567122	0.0011861802777275443	0.00019710730703081936	0.000381881050998345	8.402880484936759e-05	0.00041900601354427636	0.0032969180028885603	0.522253155708313	6.917627615621313e-05	0.0003762231208384037	6.577162275789306e-05	0.008792032487690449	0.44181153178215027	0.0010980087099596858
540	540	contig_541	1317	13	chromosome.unclassified	0.0005743110668845475	0.00018976493447553366	0.299922913312912	0.0005613110843114555	0.010081558488309383	0.0005185123882256448	6.310545813903445e-06	0.00019167247228324413	0.007550850976258516	0.00036184233613312244	0.0019732199143618345	0.014515869319438934	6.25617612968199e-05	0.5532576441764832	0.011180095374584198	5.932506610406563e-06	0.0007705005700699985	0.002913900651037693	1.4968936739023775e-06	0.03074684739112854	1.7291900803684257e-05	1.4082547750149388e-06	1.1534127224877011e-05	9.405175660504028e-06	0.0009896954288706183	0.0008643969777040184	0.06262455135583878	9.454521932639182e-05
541	541	contig_542	1313	23	plasmid.unclassified	4.597172301146202e-05	3.6285564419813454e-05	0.000803426664788276	0.0022589608561247587	0.0009125750511884689	4.686254033003934e-05	2.6929881641990505e-05	0.00022875936701893806	0.013958234339952469	0.01753314770758152	0.004123460967093706	0.017184503376483917	0.0005475941579788923	0.0007394463755190372	0.042711663991212845	0.000772087078075856	0.017992781475186348	0.0020331931300461292	1.7924484154718812e-06	0.028017908334732056	0.0008631983655504882	1.0978026693919674e-05	0.00014664360787719488	0.49248990416526794	0.009339544922113419	0.0146699920296669	7.776832353556529e-05	0.3324263393878937
542	542	contig_543	1312	13	chromosome.unclassified	0.0046507916413247585	0.03910534456372261	0.00973284337669611	0.010236184112727642	0.04334380105137825	0.0035426218528300524	0.00030729189165867865	0.0003808957990258932	0.06315173208713531	0.0007770128431729972	0.01619148813188076	0.04383132979273796	0.010201621800661087	0.35755619406700134	0.022154031321406364	0.00024695752654224634	0.01371631771326065	0.0987156331539154	4.2852916521951556e-05	0.01679719239473343	0.002295674988999963	0.002628378802910447	0.00011097608512500301	0.014211277477443218	0.001181533094495535	0.028899870812892914	0.19502966105937958	0.0009604252991266549
543	543	contig_544	1311	19	plasmid.unclassified	0.0012596508022397757	2.998102718265727e-05	0.006170596461743116	0.013974025845527649	0.0015672441804781556	0.0012535620480775833	0.0028324585873633623	0.0003015250258613378	0.0019382843747735023	0.004006926901638508	0.009346486069262028	0.013794784434139729	0.012033066712319851	7.702092261752114e-05	0.02937752939760685	0.001093182829208672	0.0589093454182148	0.003951860126107931	1.566217360959854e-05	0.4168447256088257	0.014805064536631107	0.013729075901210308	0.0016035581938922405	0.03228035941720009	0.0047895945608615875	0.11729737371206284	0.23451566696166992	0.0022014423739165068
544	544	contig_545	1310	23	plasmid.unclassified	7.027076935628429e-05	8.22921865619719e-05	0.0012907824711874127	0.17943529784679413	0.0013079410418868065	0.0007543868850916624	0.000490675971377641	4.1516319470247254e-05	0.003155843587592244	0.002523892791941762	0.0078285476192832	0.0024172768462449312	0.001470410730689764	0.06910501420497894	0.004384845495223999	0.0010715516982600093	0.008499453775584698	0.002092054346576333	4.538461780612124e-06	0.002062740968540311	0.03552447259426117	0.003761614440008998	4.455352245713584e-05	0.520271897315979	0.010666362009942532	0.0245578084141016	0.11611071974039078	0.0009732821490615606
545	545	contig_546	1309	8	unclassified.Firmicutes	2.4247752662631683e-05	0.0003154260339215398	0.0038828591350466013	0.003370916238054633	0.00010751335503300652	0.00013478186156135052	0.0014036317588761449	3.814940555457724e-06	0.4764074385166168	0.0001872922875918448	0.0004258658445905894	0.0006347644375637174	0.0003902752650901675	0.18895845115184784	0.000354898365912959	0.0005995386745780706	0.00020606753241736442	0.0006370042683556676	1.4398297935258597e-05	0.009054642170667648	0.0002323541120858863	0.0013864546781405807	9.23459720070241e-06	0.27696046233177185	0.00013097928604111075	0.0016317939152941108	0.03249755874276161	3.734759957296774e-05
546	546	contig_547	1304	13	chromosome.unclassified	4.04864658776205e-05	0.00288486503995955	0.00011031171743525192	0.00012237248301971704	0.00027462452999316156	0.00014438068319577724	4.3304691644152626e-05	6.0442136600613594e-05	0.020182577893137932	5.564794992096722e-05	0.0003002256853505969	0.0012023273156955838	6.125494837760925e-05	0.684670627117157	0.0012467836495488882	3.984172872151248e-05	3.712024408741854e-05	0.0007830231334082782	9.294685696659144e-06	0.00019386586791370064	4.414874638314359e-05	1.2213575246278197e-05	2.3743234123685397e-05	0.1247130036354065	6.832821236457676e-05	0.004909318406134844	0.15760385990142822	0.00016208206943701953
547	547	contig_548	1304	13	chromosome.unclassified	0.0041443961672484875	0.0006563887582160532	0.0017115621594712138	0.0011014199117198586	0.009972989559173584	0.00962560810148716	0.0002663996128831059	0.01299162209033966	1.1833266171379364e-06	0.000259184482274577	0.001598056755028665	0.016220737248659134	0.0012846299214288592	0.6608209013938904	0.18089072406291962	1.802095903258305e-05	0.0006822035647928715	0.007330278400331736	8.529689694114495e-06	0.009205489419400692	0.0005166670889593661	0.0005912818596698344	0.0012801213888451457	1.1625124898273498e-05	0.00042861266410909593	0.018338531255722046	0.05545239523053169	0.004590458236634731
548	548	contig_549	1304	13	chromosome.unclassified	0.0001759484293870628	0.2471347451210022	7.872221431171056e-06	2.5165963961626403e-05	0.0004719470161944628	0.000163117321790196	8.01654323367984e-07	1.024585435516201e-05	0.006865402217954397	3.4603260701260297e-06	0.0001260189455933869	0.0013196362415328622	1.0269507583871018e-05	0.6817077994346619	0.00020084691641386598	1.3068787438896834e-06	6.141242465673713e-06	0.0016373749822378159	0.00023496295034419745	6.624674279009923e-05	3.5038476653426187e-06	2.2956182874622755e-06	6.330036512736115e-07	5.20070425409358e-05	7.1516219577461015e-06	0.00010893685976043344	0.0596526674926281	3.5722384836844867e-06
549	549	contig_550	1297	26	unclassified.unclassified	0.005316325929015875	5.058233728050254e-05	1.764992339303717e-05	0.0013398919254541397	0.002827464370056987	0.11021838337182999	0.015939701348543167	0.006608147174119949	5.399956990004284e-06	0.0001396875159116462	0.0018886392936110497	0.006242912262678146	0.00535443564876914	0.1756475567817688	0.08462456613779068	2.5796138288569637e-05	0.0008398138452321291	0.012565705925226212	5.1791230362141505e-05	0.0008296969463117421	0.0007248743786476552	0.039453063160181046	0.005120267625898123	4.6807126636849716e-05	0.000204177456907928	0.023552654311060905	0.4994058609008789	0.000958167714998126
550	550	contig_551	1296	13	unclassified.unclassified	0.0046674273908138275	0.002656222553923726	0.060635488480329514	0.001267739455215633	0.012433267198503017	0.017083754763007164	0.0005197253194637597	0.03828999027609825	4.278693268133793e-06	0.00021962069149594754	0.0016540773212909698	0.01789551042020321	0.0007194920908659697	0.1518561691045761	0.3215116560459137	1.2915657862322405e-05	0.001707139890640974	0.007776085752993822	6.389990176103311e-06	0.34539198875427246	0.00030637337476946414	0.00016529497224837542	0.006668290589004755	0.0004016989842057228	0.00024855052470229566	0.003700146684423089	0.000922977167647332	0.0012776945950463414
551	551	contig_552	1291	26	unclassified.Proteobacteria	0.0004607581940945238	3.2856554753379896e-05	0.0032305431086570024	0.0033508501946926117	0.0080006318166852	0.01199497189372778	0.0012275312328711152	0.0002740369236562401	7.046116661513224e-05	0.0009508637594990432	0.0011328067630529404	0.006193712819367647	0.0003497062425594777	0.28867509961128235	0.007183043286204338	0.00045465512084774673	0.0007692266372032464	0.0034878940787166357	0.0001575536298332736	0.003956211265176535	0.0021547896321862936	0.002560744062066078	0.0002486392913851887	0.0016621379181742668	0.001340209855698049	0.02021731249988079	0.6287004351615906	0.001162311527878046
552	552	contig_553	1290	26	plasmid.Proteobacteria	0.0015427303733304143	0.0005040162359364331	0.02737944759428501	0.0008456392679363489	0.003043855307623744	0.0021132586989551783	4.809608435607515e-05	0.0007634853827767074	0.002129089320078492	0.0017495424253866076	0.005959300324320793	0.03253472223877907	0.00041658800910227	0.0038172800559550524	0.08260347694158554	2.672266236913856e-05	0.0020114972721785307	0.007765974383801222	0.0005214872071519494	0.0026245731860399246	0.0003897222923114896	1.381433685310185e-05	0.00022136415645945817	0.027483945712447166	0.0025012351106852293	0.058706264942884445	0.7294946312904358	0.0027882426511496305
553	553	contig_554	1283	13	chromosome.unclassified	0.002578185172751546	0.012776759453117847	0.0019052206771448255	0.000891219824552536	0.011751926504075527	0.0034657481592148542	0.00033603559131734073	0.001627255347557366	0.0014674203703179955	0.00013671687338501215	0.0028417324647307396	0.04212554171681404	0.0005897702067159116	0.6778562664985657	0.18393588066101074	2.0108098397031426e-05	0.0015995594440028071	0.030404597520828247	6.739608943462372e-05	0.012016796506941319	0.00018845281738322228	4.521552546066232e-05	0.00011321696365484968	0.0010336136911064386	0.00015263209934346378	0.0031886817887425423	0.005792772397398949	0.0010912400903180242
554	554	contig_555	1278	14	chromosome.unclassified	0.003726218594238162	0.001600355957634747	0.015763724222779274	0.00676801847293973	0.012786568142473698	0.007735676597803831	0.0008321363129653037	0.005018669180572033	0.06140578165650368	0.01361150573939085	0.009635910391807556	0.11805982142686844	0.002625308698043227	0.14348553121089935	0.4423504173755646	0.0006649580900557339	0.005623163655400276	0.02504996955394745	9.005579158838373e-06	0.051827847957611084	0.0008096708334051073	0.0003629045095294714	0.0005665492499247193	0.000676306604873389	0.006994690280407667	0.021644605323672295	0.034313175827264786	0.0060514663346111774
555	555	contig_556	1276	14	chromosome.unclassified	0.07780022919178009	0.35638606548309326	0.00816564541310072	0.002049501985311508	0.006325045134872198	0.047577470541000366	0.0038285122718662024	0.06478824466466904	5.390554360928945e-05	0.0003144805377814919	0.005334086716175079	0.09469279646873474	0.00937728863209486	0.011847596615552902	0.1914588212966919	4.765075573232025e-05	0.0030941746663302183	0.02771647274494171	0.002768062986433506	0.03366049751639366	0.0006056135753169656	0.00043812356307171285	0.021065987646579742	0.0006520952447317541	0.00045421021059155464	0.022376060485839844	0.0003388900076970458	0.0067824311554431915
556	556	contig_557	1269	13	unclassified.unclassified	0.0003490069357212633	0.0008811738225631416	0.08966956287622452	0.0003956271393690258	0.006804367993026972	0.0052041118033230305	0.00010190345346927643	0.010212612338364124	1.183097901957808e-05	9.781424887478352e-05	0.0005177048151381314	0.006907526403665543	0.00016576866619288921	0.326009064912796	0.22523601353168488	5.423264155979268e-06	0.0003431648947298527	0.002343066968023777	3.655247201095335e-05	0.01436229795217514	0.0001656986423768103	7.116403867257759e-05	0.0005715652368962765	0.0004380072932690382	0.00013281080464366823	0.006351117510348558	0.3012939691543579	0.0013210176257416606
557	557	contig_558	1266	26	plasmid.Proteobacteria	4.6159726480254903e-05	1.4896349966875277e-06	1.223016710127922e-07	9.311612666351721e-05	0.018581682816147804	5.4109401389723644e-05	5.802631335427577e-07	3.9578985706612e-06	4.5412536564981565e-05	2.2459105821326375e-05	0.04122002795338631	0.0012507779756560922	0.0003966324438806623	0.08238837867975235	0.0010925127426162362	4.312023975217016e-06	0.01427625771611929	0.007884503342211246	1.3567135681569198e-07	5.6242956816277e-06	2.3427861378877424e-05	2.8015526822855463e-06	5.190894967199711e-07	0.00034085128572769463	6.875506369397044e-05	0.0018207295797765255	0.8303734660148621	1.2479612223614822e-06
558	558	contig_559	1264	26	plasmid.Proteobacteria	7.392520637949929e-05	0.00016128607967402786	2.2572357920580544e-06	2.2556589101441205e-05	3.984762588515878e-05	3.472647222224623e-05	1.652177616051631e-06	2.604948576845345e-06	0.0003000452707055956	2.1888167793804314e-06	0.00012579007307067513	0.00011652286775643006	2.5735282179084606e-05	0.10074857622385025	0.0002144926693290472	2.7780646405517473e-07	1.2151768714829814e-05	0.0001966337877092883	5.678867182723479e-06	7.460757387889316e-06	2.999745220222394e-06	2.3582165340485517e-06	7.611513410665793e-07	0.0012922643218189478	8.161895493685734e-06	0.0007201651460491121	0.8958784937858582	3.756399564736057e-07
559	559	contig_560	1263	2	unclassified.unclassified	0.004174884874373674	0.0009258341160602868	0.3560417890548706	0.001083840150386095	0.01488738413900137	0.011758309789001942	0.000177998750586994	0.002889114199206233	3.9281421777559444e-06	0.00014123677101451904	0.0013393135741353035	0.008483813144266605	0.0008237797301262617	0.014060750603675842	0.08241284638643265	6.744559868820943e-06	0.0016571306623518467	0.004217192064970732	8.017934305826202e-05	0.2012552171945572	0.00033412742777727544	0.0005140368593856692	0.0007297992124222219	0.00016503497317899019	0.0002455197973176837	0.0094351377338171	0.2818194627761841	0.00033561536110937595
560	560	contig_561	1260	8	chromosome.unclassified	0.0003443400200922042	0.00030504303867928684	0.0003998989413958043	0.0027474749367684126	0.002453221008181572	0.0029813023284077644	0.0019988256972283125	0.00010663509601727128	0.6675452589988708	0.0008510256302542984	0.002679414115846157	0.005404760595411062	0.0023892123717814684	0.24918484687805176	0.005674697924405336	0.0012695207260549068	0.0008040204993449152	0.004628653172403574	2.8675392513832776e-06	0.008913659490644932	0.0005420838133431971	0.002494177082553506	9.050378139363602e-05	0.002859935164451599	0.000550071126781404	0.027389248833060265	0.005154449492692947	0.00023498803784605116
561	561	contig_562	1250	13	chromosome.unclassified	4.93040461151395e-05	1.9722165234270506e-06	6.163827492855489e-05	1.3325239706318825e-05	0.00043695932254195213	0.00010649536125129089	8.42075507989648e-07	5.279159449855797e-05	3.640375098257209e-06	6.797687547077658e-06	5.68449504498858e-05	0.020542001351714134	8.747967513045296e-06	0.5377392172813416	0.1404968649148941	2.0355878405098338e-07	1.9496743334457278e-05	0.0005748331313952804	3.3353096569044283e-06	2.9229922802187502e-05	3.1663385016145185e-06	2.2418319076678017e-06	2.380805653956486e-06	0.00014271239342633635	3.093547638854943e-05	0.00011128193000331521	0.29950132966041565	1.450895410926023e-06
