染色体	类型	起始位置	终止位置	链方向	基因名称	locus标签
contig_355	gene	173	595	-	-	LCEDHOCC_01557_gene
contig_355	CDS	173	595	-	-	LCEDHOCC_01557
contig_355	gene	595	993	-	-	LCEDHOCC_01558_gene
contig_355	CDS	595	993	-	-	LCEDHOCC_01558
contig_355	gene	1058	1948	-	-	LCEDHOCC_01559_gene
contig_355	CDS	1058	1948	-	-	LCEDHOCC_01559
contig_356	gene	34	885	+	-	LCEDHOCC_01560_gene
contig_356	CDS	34	885	+	-	LCEDHOCC_01560
contig_357	gene	36	530	+	-	LCEDHOCC_01561_gene
contig_357	CDS	36	530	+	-	LCEDHOCC_01561
contig_357	gene	629	1792	+	-	LCEDHOCC_01562_gene
contig_357	CDS	629	1792	+	-	LCEDHOCC_01562
contig_358	gene	11	1165	+	tig	LCEDHOCC_01563_gene
contig_358	CDS	11	1165	+	tig	LCEDHOCC_01563
contig_358	gene	1261	1875	+	clpP	LCEDHOCC_01564_gene
contig_358	CDS	1261	1875	+	clpP	LCEDHOCC_01564
contig_359	gene	390	1277	+	-	LCEDHOCC_01565_gene
contig_359	CDS	390	1277	+	-	LCEDHOCC_01565
contig_360	gene	855	1088	+	-	LCEDHOCC_01566_gene
contig_360	CDS	855	1088	+	-	LCEDHOCC_01566
contig_360	gene	1350	1922	-	ppsA	LCEDHOCC_01567_gene
contig_360	CDS	1350	1922	-	ppsA	LCEDHOCC_01567
contig_361	gene	33	377	+	-	LCEDHOCC_01568_gene
contig_361	CDS	33	377	+	-	LCEDHOCC_01568
contig_361	gene	426	746	+	-	LCEDHOCC_01569_gene
contig_361	CDS	426	746	+	-	LCEDHOCC_01569
contig_361	gene	1126	1905	+	budC	LCEDHOCC_01570_gene
contig_361	CDS	1126	1905	+	budC	LCEDHOCC_01570
contig_362	gene	756	1028	-	-	LCEDHOCC_01571_gene
contig_362	CDS	756	1028	-	-	LCEDHOCC_01571
contig_362	gene	1216	1437	-	-	LCEDHOCC_01572_gene
contig_362	CDS	1216	1437	-	-	LCEDHOCC_01572
contig_362	gene	1485	1703	-	-	LCEDHOCC_01573_gene
contig_362	CDS	1485	1703	-	-	LCEDHOCC_01573
contig_363	gene	30	713	+	-	LCEDHOCC_01574_gene
contig_363	CDS	30	713	+	-	LCEDHOCC_01574
contig_363	gene	867	1445	+	-	LCEDHOCC_01575_gene
contig_363	CDS	867	1445	+	-	LCEDHOCC_01575
contig_363	gene	1585	1905	-	mtnN	LCEDHOCC_01576_gene
contig_363	CDS	1585	1905	-	mtnN	LCEDHOCC_01576
contig_364	gene	291	509	+	-	LCEDHOCC_01577_gene
contig_364	CDS	291	509	+	-	LCEDHOCC_01577
contig_364	gene	532	1044	-	-	LCEDHOCC_01578_gene
contig_364	CDS	532	1044	-	-	LCEDHOCC_01578
contig_364	gene	1119	1904	-	penA_2	LCEDHOCC_01579_gene
contig_364	CDS	1119	1904	-	penA_2	LCEDHOCC_01579
contig_365	gene	382	633	-	-	LCEDHOCC_01580_gene
contig_365	CDS	382	633	-	-	LCEDHOCC_01580
contig_365	gene	675	1106	-	-	LCEDHOCC_01581_gene
contig_365	CDS	675	1106	-	-	LCEDHOCC_01581
contig_365	gene	1106	1837	-	-	LCEDHOCC_01582_gene
contig_365	CDS	1106	1837	-	-	LCEDHOCC_01582
contig_366	gene	64	792	+	-	LCEDHOCC_01583_gene
contig_366	CDS	64	792	+	-	LCEDHOCC_01583
contig_366	gene	782	1528	+	-	LCEDHOCC_01584_gene
contig_366	CDS	782	1528	+	-	LCEDHOCC_01584
contig_367	gene	360	1517	-	-	LCEDHOCC_01585_gene
contig_367	CDS	360	1517	-	-	LCEDHOCC_01585
contig_367	gene	1530	1808	-	-	LCEDHOCC_01586_gene
contig_367	CDS	1530	1808	-	-	LCEDHOCC_01586
contig_368	gene	40	321	+	-	LCEDHOCC_01587_gene
contig_368	CDS	40	321	+	-	LCEDHOCC_01587
contig_368	gene	678	1811	-	-	LCEDHOCC_01588_gene
contig_368	CDS	678	1811	-	-	LCEDHOCC_01588
contig_369	gene	215	1876	-	-	LCEDHOCC_01589_gene
contig_369	CDS	215	1876	-	-	LCEDHOCC_01589
contig_370	gene	16	633	+	-	LCEDHOCC_01590_gene
contig_370	CDS	16	633	+	-	LCEDHOCC_01590
contig_370	gene	630	1271	+	-	LCEDHOCC_01591_gene
contig_370	CDS	630	1271	+	-	LCEDHOCC_01591
contig_371	gene	121	1257	+	-	LCEDHOCC_01592_gene
contig_371	CDS	121	1257	+	-	LCEDHOCC_01592
contig_371	gene	1485	1808	-	mltB	LCEDHOCC_01593_gene
contig_371	CDS	1485	1808	-	mltB	LCEDHOCC_01593
contig_372	gene	157	876	+	-	LCEDHOCC_01594_gene
contig_372	CDS	157	876	+	-	LCEDHOCC_01594
contig_372	gene	885	1307	+	-	LCEDHOCC_01595_gene
contig_372	CDS	885	1307	+	-	LCEDHOCC_01595
contig_372	gene	1344	1745	+	-	LCEDHOCC_01596_gene
contig_372	CDS	1344	1745	+	-	LCEDHOCC_01596
contig_373	gene	249	584	-	ybaB	LCEDHOCC_01597_gene
contig_373	CDS	249	584	-	ybaB	LCEDHOCC_01597
contig_373	gene	665	1861	-	-	LCEDHOCC_01598_gene
contig_373	CDS	665	1861	-	-	LCEDHOCC_01598
contig_374	gene	46	1317	+	pheT	LCEDHOCC_01599_gene
contig_374	CDS	46	1317	+	pheT	LCEDHOCC_01599
contig_374	gene	1391	1693	+	ihfA	LCEDHOCC_01600_gene
contig_374	CDS	1391	1693	+	ihfA	LCEDHOCC_01600
contig_375	gene	58	1407	+	cysS	LCEDHOCC_01601_gene
contig_375	CDS	58	1407	+	cysS	LCEDHOCC_01601
contig_375	gene	1466	1732	-	-	LCEDHOCC_01602_gene
contig_375	CDS	1466	1732	-	-	LCEDHOCC_01602
contig_376	gene	9	518	-	dsbE	LCEDHOCC_01603_gene
contig_376	CDS	9	518	-	dsbE	LCEDHOCC_01603
contig_376	gene	597	672	-	-	LCEDHOCC_01604_gene
contig_376	tRNA	597	672	-	-	LCEDHOCC_01604
contig_376	gene	774	1253	-	-	LCEDHOCC_01605_gene
contig_376	CDS	774	1253	-	-	LCEDHOCC_01605
contig_377	gene	25	411	+	glpE_2	LCEDHOCC_01606_gene
contig_377	CDS	25	411	+	glpE_2	LCEDHOCC_01606
contig_377	gene	828	1595	-	fhuE	LCEDHOCC_01607_gene
contig_377	CDS	828	1595	-	fhuE	LCEDHOCC_01607
contig_378	gene	273	1436	-	porA	LCEDHOCC_01608_gene
contig_378	CDS	273	1436	-	porA	LCEDHOCC_01608
contig_379	gene	10	294	+	dut_2	LCEDHOCC_01609_gene
contig_379	CDS	10	294	+	dut_2	LCEDHOCC_01609
contig_379	gene	373	1560	+	dapL_2	LCEDHOCC_01610_gene
contig_379	CDS	373	1560	+	dapL_2	LCEDHOCC_01610
contig_380	gene	34	1104	+	ampG	LCEDHOCC_01611_gene
contig_380	CDS	34	1104	+	ampG	LCEDHOCC_01611
contig_380	gene	1101	1376	+	-	LCEDHOCC_01612_gene
contig_380	CDS	1101	1376	+	-	LCEDHOCC_01612
contig_381	gene	5	382	-	-	LCEDHOCC_01613_gene
contig_381	CDS	5	382	-	-	LCEDHOCC_01613
contig_381	gene	451	906	-	-	LCEDHOCC_01614_gene
contig_381	CDS	451	906	-	-	LCEDHOCC_01614
contig_381	gene	1116	1397	-	-	LCEDHOCC_01615_gene
contig_381	CDS	1116	1397	-	-	LCEDHOCC_01615
contig_382	gene	249	446	+	-	LCEDHOCC_01616_gene
contig_382	CDS	249	446	+	-	LCEDHOCC_01616
contig_382	gene	564	1757	+	-	LCEDHOCC_01617_gene
contig_382	CDS	564	1757	+	-	LCEDHOCC_01617
contig_383	gene	45	1187	+	-	LCEDHOCC_01618_gene
contig_383	CDS	45	1187	+	-	LCEDHOCC_01618
contig_384	gene	225	389	+	-	LCEDHOCC_01619_gene
contig_384	CDS	225	389	+	-	LCEDHOCC_01619
contig_384	gene	492	1661	+	metK	LCEDHOCC_01620_gene
contig_384	CDS	492	1661	+	metK	LCEDHOCC_01620
contig_385	gene	40	819	+	fpr_1	LCEDHOCC_01621_gene
contig_385	CDS	40	819	+	fpr_1	LCEDHOCC_01621
contig_385	gene	1019	1771	-	-	LCEDHOCC_01622_gene
contig_385	CDS	1019	1771	-	-	LCEDHOCC_01622
contig_386	gene	5	676	+	-	LCEDHOCC_01623_gene
contig_386	CDS	5	676	+	-	LCEDHOCC_01623
contig_386	gene	883	1365	-	-	LCEDHOCC_01624_gene
contig_386	CDS	883	1365	-	-	LCEDHOCC_01624
contig_386	gene	1518	1679	-	-	LCEDHOCC_01625_gene
contig_386	CDS	1518	1679	-	-	LCEDHOCC_01625
contig_387	gene	123	1394	-	purD	LCEDHOCC_01626_gene
contig_387	CDS	123	1394	-	purD	LCEDHOCC_01626
contig_388	gene	65	247	+	-	LCEDHOCC_01627_gene
contig_388	CDS	65	247	+	-	LCEDHOCC_01627
contig_388	gene	465	1244	-	-	LCEDHOCC_01628_gene
contig_388	CDS	465	1244	-	-	LCEDHOCC_01628
contig_389	gene	463	1086	+	lolA	LCEDHOCC_01629_gene
contig_389	CDS	463	1086	+	lolA	LCEDHOCC_01629
contig_389	gene	1332	1709	-	-	LCEDHOCC_01630_gene
contig_389	CDS	1332	1709	-	-	LCEDHOCC_01630
contig_390	gene	1571	1726	-	alaS_2	LCEDHOCC_01631_gene
contig_390	CDS	1571	1726	-	alaS_2	LCEDHOCC_01631
contig_392	gene	318	956	-	-	LCEDHOCC_01632_gene
contig_392	CDS	318	956	-	-	LCEDHOCC_01632
contig_392	gene	1071	1751	+	trmO	LCEDHOCC_01633_gene
contig_392	CDS	1071	1751	+	trmO	LCEDHOCC_01633
contig_393	gene	471	875	+	-	LCEDHOCC_01634_gene
contig_393	CDS	471	875	+	-	LCEDHOCC_01634
contig_393	gene	1158	1583	-	-	LCEDHOCC_01635_gene
contig_393	CDS	1158	1583	-	-	LCEDHOCC_01635
contig_394	gene	12	614	+	-	LCEDHOCC_01636_gene
contig_394	CDS	12	614	+	-	LCEDHOCC_01636
contig_394	gene	651	1046	+	-	LCEDHOCC_01637_gene
contig_394	CDS	651	1046	+	-	LCEDHOCC_01637
contig_395	gene	41	223	+	-	LCEDHOCC_01638_gene
contig_395	CDS	41	223	+	-	LCEDHOCC_01638
contig_395	gene	210	896	+	-	LCEDHOCC_01639_gene
contig_395	CDS	210	896	+	-	LCEDHOCC_01639
contig_395	gene	944	1138	+	-	LCEDHOCC_01640_gene
contig_395	CDS	944	1138	+	-	LCEDHOCC_01640
contig_396	gene	24	734	-	rsmI_1	LCEDHOCC_01641_gene
contig_396	CDS	24	734	-	rsmI_1	LCEDHOCC_01641
contig_396	gene	796	1386	-	yceF	LCEDHOCC_01642_gene
contig_396	CDS	796	1386	-	yceF	LCEDHOCC_01642
contig_397	gene	292	1713	-	glnS	LCEDHOCC_01643_gene
contig_397	CDS	292	1713	-	glnS	LCEDHOCC_01643
contig_398	gene	238	993	-	-	LCEDHOCC_01644_gene
contig_398	CDS	238	993	-	-	LCEDHOCC_01644
contig_398	gene	977	1336	-	-	LCEDHOCC_01645_gene
contig_398	CDS	977	1336	-	-	LCEDHOCC_01645
contig_398	gene	1560	1751	-	apxIB	LCEDHOCC_01646_gene
contig_398	CDS	1560	1751	-	apxIB	LCEDHOCC_01646
contig_399	gene	19	243	-	pilE_1	LCEDHOCC_01647_gene
contig_399	CDS	19	243	-	pilE_1	LCEDHOCC_01647
contig_399	gene	637	885	-	pilE_2	LCEDHOCC_01648_gene
contig_399	CDS	637	885	-	pilE_2	LCEDHOCC_01648
contig_399	gene	914	1243	-	fbp_2	LCEDHOCC_01649_gene
contig_399	CDS	914	1243	-	fbp_2	LCEDHOCC_01649
contig_399	gene	1321	1539	-	-	LCEDHOCC_01650_gene
contig_399	CDS	1321	1539	-	-	LCEDHOCC_01650
contig_399	gene	1532	1720	-	-	LCEDHOCC_01651_gene
contig_399	CDS	1532	1720	-	-	LCEDHOCC_01651
contig_400	gene	28	1572	+	infB_1	LCEDHOCC_01652_gene
contig_400	CDS	28	1572	+	infB_1	LCEDHOCC_01652
contig_401	gene	28	1572	+	infB_2	LCEDHOCC_01653_gene
contig_401	CDS	28	1572	+	infB_2	LCEDHOCC_01653
contig_402	gene	49	372	-	hisE	LCEDHOCC_01654_gene
contig_402	CDS	49	372	-	hisE	LCEDHOCC_01654
contig_402	gene	513	1577	-	gutB	LCEDHOCC_01655_gene
contig_402	CDS	513	1577	-	gutB	LCEDHOCC_01655
contig_403	gene	67	579	+	proB	LCEDHOCC_01656_gene
contig_403	CDS	67	579	+	proB	LCEDHOCC_01656
contig_403	gene	1174	1494	-	-	LCEDHOCC_01657_gene
contig_403	CDS	1174	1494	-	-	LCEDHOCC_01657
contig_404	gene	33	908	-	xerD	LCEDHOCC_01658_gene
contig_404	CDS	33	908	-	xerD	LCEDHOCC_01658
contig_404	gene	960	1400	-	bcp	LCEDHOCC_01659_gene
contig_404	CDS	960	1400	-	bcp	LCEDHOCC_01659
contig_405	gene	390	788	+	-	LCEDHOCC_01660_gene
contig_405	CDS	390	788	+	-	LCEDHOCC_01660
contig_405	gene	1147	1713	-	-	LCEDHOCC_01661_gene
contig_405	CDS	1147	1713	-	-	LCEDHOCC_01661
contig_406	gene	463	1434	-	-	LCEDHOCC_01662_gene
contig_406	CDS	463	1434	-	-	LCEDHOCC_01662
contig_407	gene	78	266	+	-	LCEDHOCC_01663_gene
contig_407	CDS	78	266	+	-	LCEDHOCC_01663
contig_407	gene	306	1100	+	-	LCEDHOCC_01664_gene
contig_407	CDS	306	1100	+	-	LCEDHOCC_01664
contig_407	gene	1233	1469	+	-	LCEDHOCC_01665_gene
contig_407	CDS	1233	1469	+	-	LCEDHOCC_01665
contig_408	gene	31	717	+	nqrA	LCEDHOCC_01666_gene
contig_408	CDS	31	717	+	nqrA	LCEDHOCC_01666
contig_408	gene	966	1166	-	-	LCEDHOCC_01667_gene
contig_408	CDS	966	1166	-	-	LCEDHOCC_01667
contig_408	gene	1472	1672	-	-	LCEDHOCC_01668_gene
contig_408	CDS	1472	1672	-	-	LCEDHOCC_01668
contig_409	gene	155	1588	-	ccoN1	LCEDHOCC_01669_gene
contig_409	CDS	155	1588	-	ccoN1	LCEDHOCC_01669
contig_410	gene	37	1452	-	-	LCEDHOCC_01670_gene
contig_410	CDS	37	1452	-	-	LCEDHOCC_01670
contig_411	gene	52	813	+	hslO	LCEDHOCC_01671_gene
contig_411	CDS	52	813	+	hslO	LCEDHOCC_01671
contig_411	gene	899	1708	-	-	LCEDHOCC_01672_gene
contig_411	CDS	899	1708	-	-	LCEDHOCC_01672
contig_412	gene	164	1624	-	polA	LCEDHOCC_01673_gene
contig_412	CDS	164	1624	-	polA	LCEDHOCC_01673
contig_413	gene	4	183	+	rpmF	LCEDHOCC_01674_gene
contig_413	CDS	4	183	+	rpmF	LCEDHOCC_01674
contig_413	gene	358	885	+	gpt	LCEDHOCC_01675_gene
contig_413	CDS	358	885	+	gpt	LCEDHOCC_01675
contig_413	gene	958	1578	-	-	LCEDHOCC_01676_gene
contig_413	CDS	958	1578	-	-	LCEDHOCC_01676
contig_414	gene	773	1675	-	cysNC	LCEDHOCC_01677_gene
contig_414	CDS	773	1675	-	cysNC	LCEDHOCC_01677
contig_415	gene	7	243	+	-	LCEDHOCC_01678_gene
contig_415	CDS	7	243	+	-	LCEDHOCC_01678
contig_415	gene	243	521	+	-	LCEDHOCC_01679_gene
contig_415	CDS	243	521	+	-	LCEDHOCC_01679
contig_415	gene	570	1436	+	-	LCEDHOCC_01680_gene
contig_415	CDS	570	1436	+	-	LCEDHOCC_01680
contig_416	gene	950	1645	-	spuD	LCEDHOCC_01681_gene
contig_416	CDS	950	1645	-	spuD	LCEDHOCC_01681
contig_417	gene	37	780	+	copA_2	LCEDHOCC_01682_gene
contig_417	CDS	37	780	+	copA_2	LCEDHOCC_01682
contig_417	gene	1420	1692	-	fpr_2	LCEDHOCC_01683_gene
contig_417	CDS	1420	1692	-	fpr_2	LCEDHOCC_01683
contig_418	gene	32	124	-	-	LCEDHOCC_01684_gene
contig_418	CDS	32	124	-	-	LCEDHOCC_01684
contig_418	gene	121	1656	-	-	LCEDHOCC_01685_gene
contig_418	CDS	121	1656	-	-	LCEDHOCC_01685
contig_419	gene	61	726	+	piiC_1	LCEDHOCC_01686_gene
contig_419	CDS	61	726	+	piiC_1	LCEDHOCC_01686
contig_419	gene	700	909	-	-	LCEDHOCC_01687_gene
contig_419	CDS	700	909	-	-	LCEDHOCC_01687
contig_419	gene	927	1484	-	ydjA	LCEDHOCC_01688_gene
contig_419	CDS	927	1484	-	ydjA	LCEDHOCC_01688
contig_420	gene	61	561	-	-	LCEDHOCC_01689_gene
contig_420	CDS	61	561	-	-	LCEDHOCC_01689
contig_420	gene	509	1342	-	-	LCEDHOCC_01690_gene
contig_420	CDS	509	1342	-	-	LCEDHOCC_01690
contig_421	gene	1329	1592	-	-	LCEDHOCC_01691_gene
contig_421	CDS	1329	1592	-	-	LCEDHOCC_01691
contig_422	gene	12	272	+	-	LCEDHOCC_01692_gene
contig_422	CDS	12	272	+	-	LCEDHOCC_01692
contig_422	gene	674	1468	+	thyA	LCEDHOCC_01693_gene
contig_422	CDS	674	1468	+	thyA	LCEDHOCC_01693
contig_423	gene	29	1456	-	-	LCEDHOCC_01694_gene
contig_423	CDS	29	1456	-	-	LCEDHOCC_01694
contig_424	gene	449	1447	+	porB	LCEDHOCC_01695_gene
contig_424	CDS	449	1447	+	porB	LCEDHOCC_01695
contig_425	gene	177	1640	-	icd	LCEDHOCC_01696_gene
contig_425	CDS	177	1640	-	icd	LCEDHOCC_01696
contig_426	gene	38	487	+	-	LCEDHOCC_01697_gene
contig_426	CDS	38	487	+	-	LCEDHOCC_01697
contig_426	gene	602	1024	+	-	LCEDHOCC_01698_gene
contig_426	CDS	602	1024	+	-	LCEDHOCC_01698
contig_426	gene	1154	1561	+	-	LCEDHOCC_01699_gene
contig_426	CDS	1154	1561	+	-	LCEDHOCC_01699
contig_427	gene	255	986	+	-	LCEDHOCC_01700_gene
contig_427	CDS	255	986	+	-	LCEDHOCC_01700
contig_428	gene	39	464	+	-	LCEDHOCC_01701_gene
contig_428	CDS	39	464	+	-	LCEDHOCC_01701
contig_428	gene	519	1406	+	-	LCEDHOCC_01702_gene
contig_428	CDS	519	1406	+	-	LCEDHOCC_01702
contig_429	gene	614	1450	-	-	LCEDHOCC_01703_gene
contig_429	CDS	614	1450	-	-	LCEDHOCC_01703
contig_430	gene	28	912	+	-	LCEDHOCC_01704_gene
contig_430	CDS	28	912	+	-	LCEDHOCC_01704
contig_430	gene	996	1562	-	-	LCEDHOCC_01705_gene
contig_430	CDS	996	1562	-	-	LCEDHOCC_01705
contig_431	gene	390	824	+	nosD_2	LCEDHOCC_01706_gene
contig_431	CDS	390	824	+	nosD_2	LCEDHOCC_01706
contig_431	gene	831	1409	+	nosD_3	LCEDHOCC_01707_gene
contig_431	CDS	831	1409	+	nosD_3	LCEDHOCC_01707
contig_432	gene	23	289	-	-	LCEDHOCC_01708_gene
contig_432	CDS	23	289	-	-	LCEDHOCC_01708
contig_432	gene	379	1293	-	-	LCEDHOCC_01709_gene
contig_432	CDS	379	1293	-	-	LCEDHOCC_01709
contig_432	gene	1329	1646	-	-	LCEDHOCC_01710_gene
contig_432	CDS	1329	1646	-	-	LCEDHOCC_01710
contig_433	gene	30	644	+	-	LCEDHOCC_01711_gene
contig_433	CDS	30	644	+	-	LCEDHOCC_01711
contig_434	gene	184	1173	+	ansA	LCEDHOCC_01712_gene
contig_434	CDS	184	1173	+	ansA	LCEDHOCC_01712
contig_435	gene	60	974	+	-	LCEDHOCC_01713_gene
contig_435	CDS	60	974	+	-	LCEDHOCC_01713
contig_435	gene	1288	1611	-	argS	LCEDHOCC_01714_gene
contig_435	CDS	1288	1611	-	argS	LCEDHOCC_01714
contig_436	gene	65	889	+	ligA_2	LCEDHOCC_01715_gene
contig_436	CDS	65	889	+	ligA_2	LCEDHOCC_01715
contig_436	gene	958	1521	+	hpt	LCEDHOCC_01716_gene
contig_436	CDS	958	1521	+	hpt	LCEDHOCC_01716
contig_437	gene	34	807	-	glpR	LCEDHOCC_01717_gene
contig_437	CDS	34	807	-	glpR	LCEDHOCC_01717
contig_437	gene	850	1641	-	lysO	LCEDHOCC_01718_gene
contig_437	CDS	850	1641	-	lysO	LCEDHOCC_01718
contig_438	gene	16	1173	+	petB	LCEDHOCC_01719_gene
contig_438	CDS	16	1173	+	petB	LCEDHOCC_01719
contig_438	gene	1149	1469	-	-	LCEDHOCC_01720_gene
contig_438	CDS	1149	1469	-	-	LCEDHOCC_01720
contig_439	gene	101	1534	-	davD_2	LCEDHOCC_01721_gene
contig_439	CDS	101	1534	-	davD_2	LCEDHOCC_01721
contig_440	gene	171	1208	-	ldhA	LCEDHOCC_01722_gene
contig_440	CDS	171	1208	-	ldhA	LCEDHOCC_01722
contig_440	gene	1294	1614	-	prfA	LCEDHOCC_01723_gene
contig_440	CDS	1294	1614	-	prfA	LCEDHOCC_01723
contig_441	gene	215	943	-	rmpM	LCEDHOCC_01724_gene
contig_441	CDS	215	943	-	rmpM	LCEDHOCC_01724
contig_441	gene	1334	1609	-	-	LCEDHOCC_01725_gene
contig_441	CDS	1334	1609	-	-	LCEDHOCC_01725
contig_442	gene	28	279	+	-	LCEDHOCC_01726_gene
contig_442	CDS	28	279	+	-	LCEDHOCC_01726
contig_442	gene	1288	1599	-	-	LCEDHOCC_01727_gene
contig_442	CDS	1288	1599	-	-	LCEDHOCC_01727
contig_443	gene	57	407	+	-	LCEDHOCC_01728_gene
contig_443	CDS	57	407	+	-	LCEDHOCC_01728
contig_443	gene	757	1599	-	-	LCEDHOCC_01729_gene
contig_443	CDS	757	1599	-	-	LCEDHOCC_01729
contig_444	gene	262	1527	+	rocG	LCEDHOCC_01730_gene
contig_444	CDS	262	1527	+	rocG	LCEDHOCC_01730
contig_445	gene	42	278	+	atpB	LCEDHOCC_01731_gene
contig_445	CDS	42	278	+	atpB	LCEDHOCC_01731
contig_445	gene	335	571	+	atpH	LCEDHOCC_01732_gene
contig_445	CDS	335	571	+	atpH	LCEDHOCC_01732
contig_445	gene	642	1112	+	atpF	LCEDHOCC_01733_gene
contig_445	CDS	642	1112	+	atpF	LCEDHOCC_01733
contig_446	gene	204	896	-	-	LCEDHOCC_01734_gene
contig_446	CDS	204	896	-	-	LCEDHOCC_01734
contig_446	gene	1018	1515	+	-	LCEDHOCC_01735_gene
contig_446	CDS	1018	1515	+	-	LCEDHOCC_01735
contig_447	gene	421	771	-	-	LCEDHOCC_01736_gene
contig_447	CDS	421	771	-	-	LCEDHOCC_01736
contig_447	gene	856	1527	-	-	LCEDHOCC_01737_gene
contig_447	CDS	856	1527	-	-	LCEDHOCC_01737
contig_448	gene	398	1477	-	aroB	LCEDHOCC_01738_gene
contig_448	CDS	398	1477	-	aroB	LCEDHOCC_01738
contig_449	gene	390	779	+	-	LCEDHOCC_01739_gene
contig_449	CDS	390	779	+	-	LCEDHOCC_01739
contig_450	gene	106	684	+	pth	LCEDHOCC_01740_gene
contig_450	CDS	106	684	+	pth	LCEDHOCC_01740
contig_450	gene	745	951	+	-	LCEDHOCC_01741_gene
contig_450	CDS	745	951	+	-	LCEDHOCC_01741
contig_450	gene	948	1310	+	-	LCEDHOCC_01742_gene
contig_450	CDS	948	1310	+	-	LCEDHOCC_01742
contig_451	gene	483	968	-	-	LCEDHOCC_01743_gene
contig_451	CDS	483	968	-	-	LCEDHOCC_01743
contig_452	gene	226	711	+	-	LCEDHOCC_01744_gene
contig_452	CDS	226	711	+	-	LCEDHOCC_01744
contig_453	gene	347	431	-	-	LCEDHOCC_01745_gene
contig_453	tRNA	347	431	-	-	LCEDHOCC_01745
contig_453	gene	585	1262	+	-	LCEDHOCC_01746_gene
contig_453	CDS	585	1262	+	-	LCEDHOCC_01746
contig_454	gene	235	1035	+	zitB	LCEDHOCC_01747_gene
contig_454	CDS	235	1035	+	zitB	LCEDHOCC_01747
contig_455	gene	382	1158	-	tcdA	LCEDHOCC_01748_gene
contig_455	CDS	382	1158	-	tcdA	LCEDHOCC_01748
contig_455	gene	1240	1485	-	-	LCEDHOCC_01749_gene
contig_455	CDS	1240	1485	-	-	LCEDHOCC_01749
contig_456	gene	24	1172	-	-	LCEDHOCC_01750_gene
contig_456	CDS	24	1172	-	-	LCEDHOCC_01750
contig_456	gene	1191	1469	-	-	LCEDHOCC_01751_gene
contig_456	CDS	1191	1469	-	-	LCEDHOCC_01751
contig_457	gene	138	542	+	-	LCEDHOCC_01752_gene
contig_457	CDS	138	542	+	-	LCEDHOCC_01752
contig_457	gene	627	1190	+	-	LCEDHOCC_01753_gene
contig_457	CDS	627	1190	+	-	LCEDHOCC_01753
contig_457	gene	1364	1540	-	-	LCEDHOCC_01754_gene
contig_457	CDS	1364	1540	-	-	LCEDHOCC_01754
contig_458	gene	282	1352	-	leuB_2	LCEDHOCC_01755_gene
contig_458	CDS	282	1352	-	leuB_2	LCEDHOCC_01755
contig_459	gene	328	660	-	-	LCEDHOCC_01756_gene
contig_459	CDS	328	660	-	-	LCEDHOCC_01756
contig_459	gene	832	1128	-	-	LCEDHOCC_01757_gene
contig_459	CDS	832	1128	-	-	LCEDHOCC_01757
contig_460	gene	4	1173	+	-	LCEDHOCC_01758_gene
contig_460	CDS	4	1173	+	-	LCEDHOCC_01758
contig_461	gene	43	447	+	-	LCEDHOCC_01759_gene
contig_461	CDS	43	447	+	-	LCEDHOCC_01759
contig_462	gene	1	654	+	ppx	LCEDHOCC_01760_gene
contig_462	CDS	1	654	+	ppx	LCEDHOCC_01760
contig_462	gene	863	1186	-	-	LCEDHOCC_01761_gene
contig_462	CDS	863	1186	-	-	LCEDHOCC_01761
contig_463	gene	266	436	-	-	LCEDHOCC_01762_gene
contig_463	CDS	266	436	-	-	LCEDHOCC_01762
contig_463	gene	780	1448	-	piiC_2	LCEDHOCC_01763_gene
contig_463	CDS	780	1448	-	piiC_2	LCEDHOCC_01763
contig_464	gene	66	1496	-	acnB	LCEDHOCC_01764_gene
contig_464	CDS	66	1496	-	acnB	LCEDHOCC_01764
contig_467	gene	48	449	+	-	LCEDHOCC_01765_gene
contig_467	CDS	48	449	+	-	LCEDHOCC_01765
contig_467	gene	577	990	+	-	LCEDHOCC_01766_gene
contig_467	CDS	577	990	+	-	LCEDHOCC_01766
contig_467	gene	1072	1488	-	-	LCEDHOCC_01767_gene
contig_467	CDS	1072	1488	-	-	LCEDHOCC_01767
contig_468	gene	205	390	-	-	LCEDHOCC_01768_gene
contig_468	CDS	205	390	-	-	LCEDHOCC_01768
contig_468	gene	341	760	-	-	LCEDHOCC_01769_gene
contig_468	CDS	341	760	-	-	LCEDHOCC_01769
contig_468	gene	782	1078	-	-	LCEDHOCC_01770_gene
contig_468	CDS	782	1078	-	-	LCEDHOCC_01770
contig_468	gene	1094	1474	-	-	LCEDHOCC_01771_gene
contig_468	CDS	1094	1474	-	-	LCEDHOCC_01771
contig_469	gene	211	651	-	-	LCEDHOCC_01772_gene
contig_469	CDS	211	651	-	-	LCEDHOCC_01772
contig_469	gene	698	1522	-	acrE	LCEDHOCC_01773_gene
contig_469	CDS	698	1522	-	acrE	LCEDHOCC_01773
contig_470	gene	341	988	-	-	LCEDHOCC_01774_gene
contig_470	CDS	341	988	-	-	LCEDHOCC_01774
contig_470	gene	995	1459	-	-	LCEDHOCC_01775_gene
contig_470	CDS	995	1459	-	-	LCEDHOCC_01775
contig_471	gene	38	274	+	hflX	LCEDHOCC_01776_gene
contig_471	CDS	38	274	+	hflX	LCEDHOCC_01776
